Name of seller,Seller ID,Date,Region,State,Soda brand,Unit Price,Units Sold,Expenses,,,,
Sodapop,1185732,20-7-2022,Northeast,West Virginia,Fanta,$0.40 ,"1,500",$72 ,,,,
Sodapop,1185732,20-7-2022,Northeast,West Virginia,Powerade,$0.50 ,"1,750",$114 ,,,,
Sodapop,1185732,20-7-2022,Northeast,West Virginia,Dasani Water,$0.55 ,"3,500",$327 ,,,,
Sodapop,1185732,21-8-2022,Northeast,West Virginia,Coca-Cola,$0.50 ,"5,000",$525 ,,,,
Sodapop,1185732,21-8-2022,Northeast,West Virginia,Diet Coke,$0.45 ,"2,750",$173 ,,,,
Sodapop,1185732,21-8-2022,Northeast,West Virginia,Sprite,$0.40 ,"2,000",$40 ,,,,
Sodapop,1185732,21-8-2022,Northeast,West Virginia,Fanta,$0.40 ,"1,500",$48 ,,,,
Sodapop,1185732,21-8-2022,Northeast,West Virginia,Powerade,$0.50 ,"1,250",$69 ,,,,
Sodapop,1185732,21-8-2022,Northeast,West Virginia,Dasani Water,$0.55 ,"3,000",$248 ,,,,
Sodapop,1185732,20-9-2022,Northeast,West Virginia,Coca-Cola,$0.50 ,"4,250",$723 ,,,,
Sodapop,1185732,20-9-2022,Northeast,West Virginia,Diet Coke,$0.45 ,"2,250",$344 ,,,,
Sodapop,1185732,20-9-2022,Northeast,West Virginia,Sprite,$0.40 ,"1,250",$170 ,,,,
Sodapop,1185732,20-9-2022,Northeast,West Virginia,Fanta,$0.40 ,"1,000",$196 ,,,,
Sodapop,1185732,20-9-2022,Northeast,West Virginia,Powerade,$0.50 ,"1,000",$70 ,,,,
Sodapop,1185732,20-9-2022,Northeast,West Virginia,Dasani Water,$0.55 ,"2,000",$154 ,,,,
Sodapop,1185732,22-10-2022,Northeast,West Virginia,Coca-Cola,$0.55 ,"3,750",$309 ,,,,
Sodapop,1185732,22-10-2022,Northeast,West Virginia,Diet Coke,$0.50 ,"2,000",$240 ,,,,
Sodapop,1185732,22-10-2022,Northeast,West Virginia,Sprite,$0.50 ,"1,000",$95 ,,,,
Sodapop,1185732,22-10-2022,Northeast,West Virginia,Fanta,$0.50 ,750,$173 ,,,,
Sodapop,1185732,22-10-2022,Northeast,West Virginia,Powerade,$0.60 ,750,$59 ,,,,
Sodapop,1185732,22-10-2022,Northeast,West Virginia,Dasani Water,$0.65 ,"2,000",$273 ,,,,
Sodapop,1185732,21-11-2022,Northeast,West Virginia,Coca-Cola,$0.60 ,"3,500",$861 ,,,,
Sodapop,1185732,21-11-2022,Northeast,West Virginia,Diet Coke,$0.50 ,"1,750",$158 ,,,,
Sodapop,1185732,21-11-2022,Northeast,West Virginia,Sprite,$0.50 ,"1,700",$68 ,,,,
Sodapop,1185732,21-11-2022,Northeast,West Virginia,Fanta,$0.50 ,"1,500",$285 ,,,,
Sodapop,1185732,21-11-2022,Northeast,West Virginia,Powerade,$0.60 ,"1,250",$158 ,,,,
Sodapop,1185732,21-11-2022,Northeast,West Virginia,Dasani Water,$0.65 ,"2,250",$497 ,,,,
Sodapop,1185732,20-12-2022,Northeast,West Virginia,Coca-Cola,$0.60 ,"4,500",$324 ,,,,
Sodapop,1185732,20-12-2022,Northeast,West Virginia,Diet Coke,$0.50 ,"2,500",$163 ,,,,
Sodapop,1185732,20-12-2022,Northeast,West Virginia,Sprite,$0.50 ,"2,250",$191 ,,,,
Sodapop,1185732,20-12-2022,Northeast,West Virginia,Fanta,$0.50 ,"1,750",$184 ,,,,
Sodapop,1185732,20-12-2022,Northeast,West Virginia,Powerade,$0.60 ,"1,750",$147 ,,,,
Sodapop,1185732,20-12-2022,Northeast,West Virginia,Dasani Water,$0.65 ,"2,750",$89 ,,,,
Sodapop,1185732,17-1-2022,Northeast,Maryland,Coca-Cola,$0.40 ,"5,250",$168 ,,,,
Sodapop,1185732,17-1-2022,Northeast,Maryland,Diet Coke,$0.40 ,"3,250",$143 ,,,,
Sodapop,1185732,17-1-2022,Northeast,Maryland,Sprite,$0.30 ,"3,250",$146 ,,,,
Sodapop,1185732,17-1-2022,Northeast,Maryland,Fanta,$0.35 ,"1,750",$208 ,,,,
Sodapop,1185732,17-1-2022,Northeast,Maryland,Powerade,$0.50 ,"2,250",$383 ,,,,
Sodapop,1185732,17-1-2022,Northeast,Maryland,Dasani Water,$0.40 ,"3,250",$442 ,,,,
Sodapop,1185732,15-2-2022,Northeast,Maryland,Coca-Cola,$0.40 ,"5,750","$1,127 ",,,,
Sodapop,1185732,15-2-2022,Northeast,Maryland,Diet Coke,$0.40 ,"2,250",$126 ,,,,
Sodapop,1185732,15-2-2022,Northeast,Maryland,Sprite,$0.30 ,"2,750",$116 ,,,,
Sodapop,1185732,15-2-2022,Northeast,Maryland,Fanta,$0.35 ,"1,500",$79 ,,,,
Sodapop,1185732,15-2-2022,Northeast,Maryland,Powerade,$0.50 ,"2,250",$270 ,,,,
Sodapop,1185732,15-2-2022,Northeast,Maryland,Dasani Water,$0.40 ,"3,250",$247 ,,,,
Sodapop,1185732,13-3-2022,Northeast,Maryland,Coca-Cola,$0.40 ,"5,450","$1,003 ",,,,
Sodapop,1185732,13-3-2022,Northeast,Maryland,Diet Coke,$0.40 ,"2,500",$130 ,,,,
Sodapop,1185732,13-3-2022,Northeast,Maryland,Sprite,$0.30 ,"2,750",$173 ,,,,
Sodapop,1185732,13-3-2022,Northeast,Maryland,Fanta,$0.35 ,"1,250",$179 ,,,,
Sodapop,1185732,13-3-2022,Northeast,Maryland,Powerade,$0.50 ,"1,750",$158 ,,,,
Sodapop,1185732,13-3-2022,Northeast,Maryland,Dasani Water,$0.40 ,"2,750",$88 ,,,,
Sodapop,1185732,14-4-2022,Northeast,Maryland,Coca-Cola,$0.40 ,"5,250",$441 ,,,,
Sodapop,1185732,14-4-2022,Northeast,Maryland,Diet Coke,$0.40 ,"2,250",$306 ,,,,
Sodapop,1185732,14-4-2022,Northeast,Maryland,Sprite,$0.30 ,"2,250",$81 ,,,,
Sodapop,1185732,14-4-2022,Northeast,Maryland,Fanta,$0.35 ,"1,500",$68 ,,,,
Sodapop,1185732,14-4-2022,Northeast,Maryland,Powerade,$0.50 ,"1,500",$128 ,,,,
Sodapop,1185732,14-4-2022,Northeast,Maryland,Dasani Water,$0.40 ,"3,000",$252 ,,,,
Sodapop,1185732,13-5-2022,Northeast,Maryland,Coca-Cola,$0.55 ,"5,700",$439 ,,,,
Sodapop,1185732,13-5-2022,Northeast,Maryland,Diet Coke,$0.50 ,"2,750",$69 ,,,,
Sodapop,1185732,13-5-2022,Northeast,Maryland,Sprite,$0.45 ,"3,000",$108 ,,,,
Sodapop,1185732,13-5-2022,Northeast,Maryland,Fanta,$0.45 ,"2,500",$124 ,,,,
Sodapop,1185732,13-5-2022,Northeast,Maryland,Powerade,$0.55 ,"2,750",$227 ,,,,
Sodapop,1185732,13-5-2022,Northeast,Maryland,Dasani Water,$0.60 ,"4,000",$816 ,,,,
Sodapop,1185732,15-6-2022,Northeast,Maryland,Coca-Cola,$0.55 ,"6,500","$1,216 ",,,,
Sodapop,1185732,15-6-2022,Northeast,Maryland,Diet Coke,$0.50 ,"4,000",$680 ,,,,
Sodapop,1185732,15-6-2022,Northeast,Maryland,Sprite,$0.45 ,"3,250",$717 ,,,,
Sodapop,1185732,15-6-2022,Northeast,Maryland,Fanta,$0.45 ,"3,000",$189 ,,,,
Sodapop,1185732,15-6-2022,Northeast,Maryland,Powerade,$0.55 ,"3,000",$231 ,,,,
Sodapop,1185732,15-6-2022,Northeast,Maryland,Dasani Water,$0.60 ,"4,500",$405 ,,,,
Sodapop,1185732,13-7-2022,Northeast,Maryland,Coca-Cola,$0.55 ,"6,750",$891 ,,,,
Sodapop,1185732,13-7-2022,Northeast,Maryland,Diet Coke,$0.50 ,"4,250",$404 ,,,,
Sodapop,1185732,13-7-2022,Northeast,Maryland,Sprite,$0.45 ,"3,500",$725 ,,,,
Sodapop,1185732,13-7-2022,Northeast,Maryland,Fanta,$0.45 ,"3,000",$176 ,,,,
Sodapop,1185732,13-7-2022,Northeast,Maryland,Powerade,$0.55 ,"3,250",$375 ,,,,
Sodapop,1185732,13-7-2022,Northeast,Maryland,Dasani Water,$0.60 ,"5,000","$1,230 ",,,,
Sodapop,1185732,14-8-2022,Northeast,Maryland,Coca-Cola,$0.55 ,"6,500",$644 ,,,,
Sodapop,1185732,14-8-2022,Northeast,Maryland,Diet Coke,$0.50 ,"4,250",$170 ,,,,
Sodapop,1185732,14-8-2022,Northeast,Maryland,Sprite,$0.45 ,"3,500",$331 ,,,,
Sodapop,1185732,14-8-2022,Northeast,Maryland,Fanta,$0.45 ,"2,500",$383 ,,,,
Sodapop,1185732,14-8-2022,Northeast,Maryland,Powerade,$0.55 ,"2,250",$149 ,,,,
Sodapop,1185732,14-8-2022,Northeast,Maryland,Dasani Water,$0.60 ,"4,000",$312 ,,,,
Sodapop,1185732,13-9-2022,Northeast,Maryland,Coca-Cola,$0.55 ,"5,250",$491 ,,,,
Sodapop,1185732,13-9-2022,Northeast,Maryland,Diet Coke,$0.50 ,"3,250",$341 ,,,,
Sodapop,1185732,13-9-2022,Northeast,Maryland,Sprite,$0.45 ,"2,250",$142 ,,,,
Sodapop,1185732,13-9-2022,Northeast,Maryland,Fanta,$0.45 ,"2,000",$45 ,,,,
Sodapop,1185732,13-9-2022,Northeast,Maryland,Powerade,$0.55 ,"2,000",$88 ,,,,
Sodapop,1185732,13-9-2022,Northeast,Maryland,Dasani Water,$0.60 ,"3,000",$198 ,,,,
Sodapop,1185732,15-10-2022,Northeast,Maryland,Coca-Cola,$0.60 ,"4,750",$428 ,,,,
Sodapop,1185732,15-10-2022,Northeast,Maryland,Diet Coke,$0.55 ,"3,000",$561 ,,,,
Sodapop,1185732,15-10-2022,Northeast,Maryland,Sprite,$0.55 ,"2,000",$374 ,,,,
Sodapop,1185732,15-10-2022,Northeast,Maryland,Fanta,$0.55 ,"1,750",$327 ,,,,
Sodapop,1185732,15-10-2022,Northeast,Maryland,Powerade,$0.65 ,"1,750",$557 ,,,,
Sodapop,1185732,15-10-2022,Northeast,Maryland,Dasani Water,$0.70 ,"3,000",$294 ,,,,
Sodapop,1185732,14-11-2022,Northeast,Maryland,Coca-Cola,$0.65 ,"4,500",$410 ,,,,
Sodapop,1185732,14-11-2022,Northeast,Maryland,Diet Coke,$0.55 ,"3,250",$268 ,,,,
Sodapop,1185732,14-11-2022,Northeast,Maryland,Sprite,$0.55 ,"3,200",$422 ,,,,
Sodapop,1185732,14-11-2022,Northeast,Maryland,Fanta,$0.55 ,"3,000",$314 ,,,,
Sodapop,1185732,14-11-2022,Northeast,Maryland,Powerade,$0.65 ,"2,750",$822 ,,,,
Sodapop,1185732,14-11-2022,Northeast,Maryland,Dasani Water,$0.70 ,"3,750",$341 ,,,,
Sodapop,1185732,13-12-2022,Northeast,Maryland,Coca-Cola,$0.65 ,"6,000",$819 ,,,,
Sodapop,1185732,13-12-2022,Northeast,Maryland,Diet Coke,$0.55 ,"4,000",$902 ,,,,
Sodapop,1185732,13-12-2022,Northeast,Maryland,Sprite,$0.55 ,"3,750",$371 ,,,,
Sodapop,1185732,13-12-2022,Northeast,Maryland,Fanta,$0.55 ,"3,250",$143 ,,,,
Sodapop,1185732,13-12-2022,Northeast,Maryland,Powerade,$0.65 ,"3,250",$444 ,,,,
Sodapop,1185732,13-12-2022,Northeast,Maryland,Dasani Water,$0.70 ,"4,250","$1,012 ",,,,
Sodapop,1185732,10-1-2022,Northeast,Delaware,Coca-Cola,$0.35 ,"4,750",$200 ,,,,
Sodapop,1185732,10-1-2022,Northeast,Delaware,Diet Coke,$0.35 ,"2,750",$125 ,,,,
Sodapop,1185732,10-1-2022,Northeast,Delaware,Sprite,$0.25 ,"2,750",$117 ,,,,
Sodapop,1185732,10-1-2022,Northeast,Delaware,Fanta,$0.30 ,"1,250",$79 ,,,,
Sodapop,1185732,10-1-2022,Northeast,Delaware,Powerade,$0.45 ,"1,750",$110 ,,,,
Sodapop,1185732,10-1-2022,Northeast,Delaware,Dasani Water,$0.35 ,"2,750",$48 ,,,,
Sodapop,1185732,8-2-2022,Northeast,Delaware,Coca-Cola,$0.35 ,"5,250",$147 ,,,,
Sodapop,1185732,8-2-2022,Northeast,Delaware,Diet Coke,$0.35 ,"1,750",$67 ,,,,
Sodapop,1185732,8-2-2022,Northeast,Delaware,Sprite,$0.25 ,"2,250",$84 ,,,,
Sodapop,1185732,8-2-2022,Northeast,Delaware,Fanta,$0.30 ,"1,000",$102 ,,,,
Sodapop,1185732,8-2-2022,Northeast,Delaware,Powerade,$0.45 ,"1,750",$268 ,,,,
Sodapop,1185732,8-2-2022,Northeast,Delaware,Dasani Water,$0.35 ,"2,750",$327 ,,,,
Sodapop,1185732,6-3-2022,Northeast,Delaware,Coca-Cola,$0.35 ,"4,950",$849 ,,,,
Sodapop,1185732,6-3-2022,Northeast,Delaware,Diet Coke,$0.35 ,"2,000",$98 ,,,,
Sodapop,1185732,6-3-2022,Northeast,Delaware,Sprite,$0.25 ,"2,250",$79 ,,,,
Sodapop,1185732,6-3-2022,Northeast,Delaware,Fanta,$0.30 ,750,$34 ,,,,
Sodapop,1185732,6-3-2022,Northeast,Delaware,Powerade,$0.45 ,"1,250",$135 ,,,,
Sodapop,1185732,6-3-2022,Northeast,Delaware,Dasani Water,$0.35 ,"2,250",$150 ,,,,
Sodapop,1185732,7-4-2022,Northeast,Delaware,Coca-Cola,$0.35 ,"4,750",$765 ,,,,
Sodapop,1185732,7-4-2022,Northeast,Delaware,Diet Coke,$0.35 ,"1,750",$80 ,,,,
Sodapop,1185732,7-4-2022,Northeast,Delaware,Sprite,$0.25 ,"1,750",$92 ,,,,
Sodapop,1185732,7-4-2022,Northeast,Delaware,Fanta,$0.30 ,"1,000",$123 ,,,,
Sodapop,1185732,7-4-2022,Northeast,Delaware,Powerade,$0.45 ,"1,000",$81 ,,,,
Sodapop,1185732,7-4-2022,Northeast,Delaware,Dasani Water,$0.35 ,"2,500",$70 ,,,,
Sodapop,1185732,6-5-2022,Northeast,Delaware,Coca-Cola,$0.50 ,"5,200",$546 ,,,,
Sodapop,1185732,6-5-2022,Northeast,Delaware,Diet Coke,$0.45 ,"2,250",$344 ,,,,
Sodapop,1185732,6-5-2022,Northeast,Delaware,Sprite,$0.40 ,"2,500",$120 ,,,,
Sodapop,1185732,6-5-2022,Northeast,Delaware,Fanta,$0.40 ,"2,000",$104 ,,,,
Sodapop,1185732,6-5-2022,Northeast,Delaware,Powerade,$0.50 ,"2,250",$191 ,,,,
Sodapop,1185732,6-5-2022,Northeast,Delaware,Dasani Water,$0.55 ,"3,500",$404 ,,,,
Sodapop,1185732,8-6-2022,Northeast,Delaware,Coca-Cola,$0.50 ,"6,000",$420 ,,,,
Sodapop,1185732,8-6-2022,Northeast,Delaware,Diet Coke,$0.45 ,"3,500",$79 ,,,,
Sodapop,1185732,8-6-2022,Northeast,Delaware,Sprite,$0.40 ,"2,750",$88 ,,,,
Sodapop,1185732,8-6-2022,Northeast,Delaware,Fanta,$0.40 ,"2,500",$110 ,,,,
Sodapop,1185732,8-6-2022,Northeast,Delaware,Powerade,$0.50 ,"2,500",$188 ,,,,
Sodapop,1185732,8-6-2022,Northeast,Delaware,Dasani Water,$0.55 ,"4,000",$748 ,,,,
Sodapop,1185732,6-7-2022,Northeast,Delaware,Coca-Cola,$0.50 ,"6,250","$1,063 ",,,,
Sodapop,1185732,6-7-2022,Northeast,Delaware,Diet Coke,$0.45 ,"3,750",$574 ,,,,
Sodapop,1185732,6-7-2022,Northeast,Delaware,Sprite,$0.40 ,"3,000",$588 ,,,,
Sodapop,1185732,6-7-2022,Northeast,Delaware,Fanta,$0.40 ,"2,500",$140 ,,,,
Sodapop,1185732,6-7-2022,Northeast,Delaware,Powerade,$0.50 ,"2,750",$193 ,,,,
Sodapop,1185732,6-7-2022,Northeast,Delaware,Dasani Water,$0.55 ,"4,500",$371 ,,,,
Sodapop,1185732,7-8-2022,Northeast,Delaware,Coca-Cola,$0.50 ,"6,000",$720 ,,,,
Sodapop,1185732,7-8-2022,Northeast,Delaware,Diet Coke,$0.45 ,"3,750",$321 ,,,,
Sodapop,1185732,7-8-2022,Northeast,Delaware,Sprite,$0.40 ,"3,000",$552 ,,,,
Sodapop,1185732,7-8-2022,Northeast,Delaware,Fanta,$0.40 ,"2,000",$104 ,,,,
Sodapop,1185732,7-8-2022,Northeast,Delaware,Powerade,$0.50 ,"1,750",$184 ,,,,
Sodapop,1185732,7-8-2022,Northeast,Delaware,Dasani Water,$0.55 ,"3,500",$789 ,,,,
Sodapop,1185732,6-9-2022,Northeast,Delaware,Coca-Cola,$0.50 ,"4,750",$428 ,,,,
Sodapop,1185732,6-9-2022,Northeast,Delaware,Diet Coke,$0.45 ,"2,750",$99 ,,,,
Sodapop,1185732,6-9-2022,Northeast,Delaware,Sprite,$0.40 ,"1,750",$147 ,,,,
Sodapop,1185732,6-9-2022,Northeast,Delaware,Fanta,$0.40 ,"1,500",$204 ,,,,
Sodapop,1185732,6-9-2022,Northeast,Delaware,Powerade,$0.50 ,"1,500",$90 ,,,,
Sodapop,1185732,6-9-2022,Northeast,Delaware,Dasani Water,$0.55 ,"2,500",$179 ,,,,
Sodapop,1185732,8-10-2022,Northeast,Delaware,Coca-Cola,$0.55 ,"4,250",$397 ,,,,
Sodapop,1185732,8-10-2022,Northeast,Delaware,Diet Coke,$0.50 ,"2,500",$263 ,,,,
Sodapop,1185732,8-10-2022,Northeast,Delaware,Sprite,$0.50 ,"1,500",$105 ,,,,
Sodapop,1185732,8-10-2022,Northeast,Delaware,Fanta,$0.50 ,"1,250",$31 ,,,,
Sodapop,1185732,8-10-2022,Northeast,Delaware,Powerade,$0.60 ,"1,250",$60 ,,,,
Sodapop,1185732,8-10-2022,Northeast,Delaware,Dasani Water,$0.65 ,"2,500",$179 ,,,,
Sodapop,1185732,7-11-2022,Northeast,Delaware,Coca-Cola,$0.60 ,"4,000",$360 ,,,,
Sodapop,1185732,7-11-2022,Northeast,Delaware,Diet Coke,$0.50 ,"2,750",$468 ,,,,
Sodapop,1185732,7-11-2022,Northeast,Delaware,Sprite,$0.50 ,"2,700",$459 ,,,,
Sodapop,1185732,7-11-2022,Northeast,Delaware,Fanta,$0.50 ,"2,500",$425 ,,,,
Sodapop,1185732,7-11-2022,Northeast,Delaware,Powerade,$0.60 ,"2,250",$662 ,,,,
Sodapop,1185732,7-11-2022,Northeast,Delaware,Dasani Water,$0.65 ,"3,250",$296 ,,,,
Sodapop,1185732,6-12-2022,Northeast,Delaware,Coca-Cola,$0.60 ,"5,500",$462 ,,,,
Sodapop,1185732,6-12-2022,Northeast,Delaware,Diet Coke,$0.50 ,"3,500",$263 ,,,,
Sodapop,1185732,6-12-2022,Northeast,Delaware,Sprite,$0.50 ,"3,250",$390 ,,,,
Sodapop,1185732,6-12-2022,Northeast,Delaware,Fanta,$0.50 ,"2,750",$261 ,,,,
Sodapop,1185732,6-12-2022,Northeast,Delaware,Powerade,$0.60 ,"2,750",$759 ,,,,
Sodapop,1185732,6-12-2022,Northeast,Delaware,Dasani Water,$0.65 ,"3,750",$317 ,,,,
Sodapop,1185732,7-1-2022,Northeast,New Jersey,Coca-Cola,$0.40 ,"5,000",$420 ,,,,
Sodapop,1185732,7-1-2022,Northeast,New Jersey,Diet Coke,$0.40 ,"3,000",$492 ,,,,
Sodapop,1185732,7-1-2022,Northeast,New Jersey,Sprite,$0.30 ,"3,000",$162 ,,,,
Sodapop,1185732,7-1-2022,Northeast,New Jersey,Fanta,$0.35 ,"1,500",$42 ,,,,
Sodapop,1185732,7-1-2022,Northeast,New Jersey,Powerade,$0.50 ,"2,000",$380 ,,,,
Sodapop,1185732,7-1-2022,Northeast,New Jersey,Dasani Water,$0.40 ,"3,000",$252 ,,,,
Sodapop,1185732,5-2-2022,Northeast,New Jersey,Coca-Cola,$0.40 ,"5,500",$748 ,,,,
Sodapop,1185732,5-2-2022,Northeast,New Jersey,Diet Coke,$0.40 ,"2,000",$96 ,,,,
Sodapop,1185732,5-2-2022,Northeast,New Jersey,Sprite,$0.30 ,"2,500",$98 ,,,,
Sodapop,1185732,5-2-2022,Northeast,New Jersey,Fanta,$0.35 ,"1,250",$74 ,,,,
Sodapop,1185732,5-2-2022,Northeast,New Jersey,Powerade,$0.50 ,"2,000",$210 ,,,,
Sodapop,1185732,5-2-2022,Northeast,New Jersey,Dasani Water,$0.40 ,"3,000",$168 ,,,,
Sodapop,1185732,3-3-2022,Northeast,New Jersey,Coca-Cola,$0.40 ,"5,200",$104 ,,,,
Sodapop,1185732,3-3-2022,Northeast,New Jersey,Diet Coke,$0.40 ,"2,250",$72 ,,,,
Sodapop,1185732,3-3-2022,Northeast,New Jersey,Sprite,$0.30 ,"2,500",$83 ,,,,
Sodapop,1185732,3-3-2022,Northeast,New Jersey,Fanta,$0.35 ,"1,000",$53 ,,,,
Sodapop,1185732,3-3-2022,Northeast,New Jersey,Powerade,$0.50 ,"1,500",$255 ,,,,
Sodapop,1185732,3-3-2022,Northeast,New Jersey,Dasani Water,$0.40 ,"2,500",$340 ,,,,
Sodapop,1185732,4-4-2022,Northeast,New Jersey,Coca-Cola,$0.40 ,"5,000",$680 ,,,,
Sodapop,1185732,4-4-2022,Northeast,New Jersey,Diet Coke,$0.40 ,"2,000",$392 ,,,,
Sodapop,1185732,4-4-2022,Northeast,New Jersey,Sprite,$0.30 ,"2,000",$84 ,,,,
Sodapop,1185732,4-4-2022,Northeast,New Jersey,Fanta,$0.35 ,"1,250",$61 ,,,,
Sodapop,1185732,4-4-2022,Northeast,New Jersey,Powerade,$0.50 ,"1,250",$94 ,,,,
Sodapop,1185732,4-4-2022,Northeast,New Jersey,Dasani Water,$0.40 ,"2,750",$264 ,,,,
Sodapop,1185732,3-5-2022,Northeast,New Jersey,Coca-Cola,$0.55 ,"5,450",$570 ,,,,
Sodapop,1185732,3-5-2022,Northeast,New Jersey,Diet Coke,$0.50 ,"2,500",$575 ,,,,
Sodapop,1185732,3-5-2022,Northeast,New Jersey,Sprite,$0.45 ,"2,750",$161 ,,,,
Sodapop,1185732,3-5-2022,Northeast,New Jersey,Fanta,$0.45 ,"2,250",$213 ,,,,
Sodapop,1185732,3-5-2022,Northeast,New Jersey,Powerade,$0.55 ,"2,500",$564 ,,,,
Sodapop,1185732,3-5-2022,Northeast,New Jersey,Dasani Water,$0.60 ,"3,750",$405 ,,,,
Sodapop,1185732,5-6-2022,Northeast,New Jersey,Coca-Cola,$0.55 ,"6,250",$275 ,,,,
Sodapop,1185732,5-6-2022,Northeast,New Jersey,Diet Coke,$0.50 ,"3,750",$394 ,,,,
Sodapop,1185732,5-6-2022,Northeast,New Jersey,Sprite,$0.45 ,"3,000",$459 ,,,,
Sodapop,1185732,5-6-2022,Northeast,New Jersey,Fanta,$0.45 ,"2,750",$149 ,,,,
Sodapop,1185732,5-6-2022,Northeast,New Jersey,Powerade,$0.55 ,"2,750",$197 ,,,,
Sodapop,1185732,5-6-2022,Northeast,New Jersey,Dasani Water,$0.60 ,"4,250",$434 ,,,,
Sodapop,1185732,3-7-2022,Northeast,New Jersey,Coca-Cola,$0.55 ,"6,500",$751 ,,,,
Sodapop,1185732,3-7-2022,Northeast,New Jersey,Diet Coke,$0.50 ,"4,000",$280 ,,,,
Sodapop,1185732,3-7-2022,Northeast,New Jersey,Sprite,$0.45 ,"3,250",$73 ,,,,
Sodapop,1185732,3-7-2022,Northeast,New Jersey,Fanta,$0.45 ,"2,750",$99 ,,,,
Sodapop,1185732,3-7-2022,Northeast,New Jersey,Powerade,$0.55 ,"3,000",$182 ,,,,
Sodapop,1185732,3-7-2022,Northeast,New Jersey,Dasani Water,$0.60 ,"4,750",$428 ,,,,
Sodapop,1185732,4-8-2022,Northeast,New Jersey,Coca-Cola,$0.55 ,"6,250","$1,169 ",,,,
Sodapop,1185732,4-8-2022,Northeast,New Jersey,Diet Coke,$0.50 ,"4,000",$680 ,,,,
Sodapop,1185732,4-8-2022,Northeast,New Jersey,Sprite,$0.45 ,"3,250",$497 ,,,,
Sodapop,1185732,4-8-2022,Northeast,New Jersey,Fanta,$0.45 ,"2,250",$496 ,,,,
Sodapop,1185732,4-8-2022,Northeast,New Jersey,Powerade,$0.55 ,"2,000",$154 ,,,,
Sodapop,1185732,4-8-2022,Northeast,New Jersey,Dasani Water,$0.60 ,"3,750",$315 ,,,,
Sodapop,1185732,3-9-2022,Northeast,New Jersey,Coca-Cola,$0.55 ,"5,000",$413 ,,,,
Sodapop,1185732,3-9-2022,Northeast,New Jersey,Diet Coke,$0.50 ,"3,000",$360 ,,,,
Sodapop,1185732,3-9-2022,Northeast,New Jersey,Sprite,$0.45 ,"2,000",$171 ,,,,
Sodapop,1185732,3-9-2022,Northeast,New Jersey,Fanta,$0.45 ,"1,750",$362 ,,,,
Sodapop,1185732,3-9-2022,Northeast,New Jersey,Powerade,$0.55 ,"1,750",$125 ,,,,
Sodapop,1185732,3-9-2022,Northeast,New Jersey,Dasani Water,$0.60 ,"2,750",$347 ,,,,
Sodapop,1185732,5-10-2022,Northeast,New Jersey,Coca-Cola,$0.60 ,"4,500","$1,107 ",,,,
Sodapop,1185732,5-10-2022,Northeast,New Jersey,Diet Coke,$0.55 ,"2,750",$272 ,,,,
Sodapop,1185732,5-10-2022,Northeast,New Jersey,Sprite,$0.55 ,"1,750",$77 ,,,,
Sodapop,1185732,5-10-2022,Northeast,New Jersey,Fanta,$0.55 ,"1,500",$173 ,,,,
Sodapop,1185732,5-10-2022,Northeast,New Jersey,Powerade,$0.65 ,"1,500",$332 ,,,,
Sodapop,1185732,5-10-2022,Northeast,New Jersey,Dasani Water,$0.70 ,"2,750",$231 ,,,,
Sodapop,1185732,4-11-2022,Northeast,New Jersey,Coca-Cola,$0.65 ,"4,250",$359 ,,,,
Sodapop,1185732,4-11-2022,Northeast,New Jersey,Diet Coke,$0.55 ,"3,000",$281 ,,,,
Sodapop,1185732,4-11-2022,Northeast,New Jersey,Sprite,$0.55 ,"2,950",$341 ,,,,
Sodapop,1185732,4-11-2022,Northeast,New Jersey,Fanta,$0.55 ,"2,750",$212 ,,,,
Sodapop,1185732,4-11-2022,Northeast,New Jersey,Powerade,$0.65 ,"2,500",$81 ,,,,
Sodapop,1185732,4-11-2022,Northeast,New Jersey,Dasani Water,$0.70 ,"3,500",$196 ,,,,
Sodapop,1185732,3-12-2022,Northeast,New Jersey,Coca-Cola,$0.65 ,"5,750",$411 ,,,,
Sodapop,1185732,3-12-2022,Northeast,New Jersey,Diet Coke,$0.55 ,"3,750",$309 ,,,,
Sodapop,1185732,3-12-2022,Northeast,New Jersey,Sprite,$0.55 ,"3,500",$655 ,,,,
Sodapop,1185732,3-12-2022,Northeast,New Jersey,Fanta,$0.55 ,"3,000",$561 ,,,,
Sodapop,1185732,3-12-2022,Northeast,New Jersey,Powerade,$0.65 ,"3,000",$663 ,,,,
Sodapop,1185732,3-12-2022,Northeast,New Jersey,Dasani Water,$0.70 ,"4,000","$1,372 ",,,,
Sodapop,1185732,10-1-2022,Northeast,Connecticut,Coca-Cola,$0.35 ,"4,250",$208 ,,,,
Sodapop,1185732,10-1-2022,Northeast,Connecticut,Diet Coke,$0.35 ,"2,250",$110 ,,,,
Sodapop,1185732,10-1-2022,Northeast,Connecticut,Sprite,$0.25 ,"2,250",$84 ,,,,
Sodapop,1185732,10-1-2022,Northeast,Connecticut,Fanta,$0.30 ,750,$54 ,,,,
Sodapop,1185732,10-1-2022,Northeast,Connecticut,Powerade,$0.45 ,"1,250",$107 ,,,,
Sodapop,1185732,10-1-2022,Northeast,Connecticut,Dasani Water,$0.35 ,"2,250",$362 ,,,,
